id,imdb_id,original_language,original_title,popularity,vote_average
788,tt0107614,en,Mrs. Doubtfire,11.16553,7
21450,tt0107653,en,Naked,8.665198,7.5
11231,tt0110657,en,The Next Karate Kid,9.9697,4.8
41588,tt0110649,en,The New Age,0.596207,4.8
10447,tt0110678,en,No Escape,9.715187,6.1
31586,tt0110687,en,North,15.534707,4.8
9300,tt0107756,en,Orlando,3.800785,6.7
9559,tt0107808,en,A Perfect World,8.040589,7.2
9800,tt0107818,en,Philadelphia,13.373006,7.6
713,tt0107822,en,The Piano,7.436758,7.1
8291,tt0107840,en,Poetic Justice,6.972599,6.9
18133,tt0107889,en,The Program,3.199976,6
25557,tt0111003,en,The Puppet Masters,7.272296,5.6
22588,tt0110939,en,Radioland Murders,8.506727,5.8
10872,tt0110955,en,The Ref,5.868677,6.7
1245,tt0107943,en,The Remains of the Day,12.222576,7.5
11858,tt0110971,en,Renaissance Man,4.985157,5.9
7007,tt0107969,en,Rising Sun,6.279082,5.8
10467,tt0111001,en,The Road to Wellville,3.416181,5.5
5550,tt0107978,en,RoboCop 3,8.685798,4.2
8005,tt0107977,en,Robin Hood: Men in Tights,17.136672,6.4
2088,tt0107983,en,Romeo Is Bleeding,9.796318,5.7
10412,tt0105275,en,Romper Stomper,5.157926,6.6
47889,tt0108000,en,Ruby in Paradise,0.941994,5.6
14534,tt0108002,en,Rudy,5.914833,7.2
56583,tt0108026,en,The Saint of Fort Washington,1.065843,4
41878,tt0105032,fr,Les Nuits Fauves,1.031556,6.2
424,tt0108052,en,Schindler's List,41.725123,8.3
35233,tt0111094,en,The Scout,5.715608,5.3
14291,tt0108065,en,Searching for Bobby Fischer,12.048587,7.3
103413,tt0111102,en,Second Best,0.882596,5.9
11236,tt0108071,en,The Secret Garden,6.499523,7.1
11592,tt0111127,en,Serial Mom,5.305311,6.4
8850,tt0111143,en,The Shadow,7.881107,5.4
10445,tt0108101,en,Shadowlands,2.96586,6.8
695,tt0108122,en,Short Cuts,8.829337,6.9
43535,tt0111194,en,A Simple Twist of Fate,4.13516,5.7
12519,tt0111201,en,Sirens,2.86213,5.2
23210,tt0108149,en,Six Degrees of Separation,8.730025,6.5
858,tt0108160,en,Sleepless in Seattle,10.234919,6.5
867,tt0108162,en,Sliver,11.23297,4.9
78,tt0083658,en,Blade Runner,96.272374,7.9
13203,tt0108186,en,Son in Law,9.122718,5.6
10442,tt0108174,en,So I Married an Axe Murderer,8.051914,6.1
11074,tt0108238,en,Striking Distance,13.390917,5.4
33367,tt0089256,en,Harem,1.825468,4
9607,tt0108255,en,Super Mario Bros.,7.198455,4
17585,tt0111323,en,Surviving the Game,3.644641,6.1
9057,tt0111400,en,Terminal Velocity,8.012225,5
20967,tt0108328,en,Thirty Two Short Films About Glenn Gould,0.873068,7.4
10635,tt0111418,en,Threesome,10.82236,6.3
9479,tt0107688,en,The Nightmare Before Christmas,17.730913,7.6
10057,tt0108333,en,The Three Musketeers,6.34785,6.2
11969,tt0108358,en,Tombstone,11.338194,7.4
41590,tt0111488,en,Trial by Jury,0.85586,5.5
319,tt0108399,en,True Romance,17.189328,7.5
26408,tt0108515,en,The War Room,1.273617,7.3
15139,tt0110763,en,The Pagemaster,7.436001,6.2
161158,tt0107779,en,"Paris, France",0.741522,6
218473,tt0109226,en,"The Beans of Egypt, Maine",0.38247,0
85247,tt0110259,en,Killer,0.422224,3
11446,tt0114906,en,Welcome to the Dollhouse,5.14056,6.9
51980,tt0107002,en,Germinal,2.759302,6.3
24405,tt0109403,en,Chasers,9.85327,4.7
11655,tt0104029,en,Cronos,5.513024,6.4
11800,tt0110623,en,Naked in New York,0.449733,4
8223,tt0107315,es,Kika,3.647321,6.8
14587,tt0106408,en,Bhaji on the Beach,0.441585,5.1
31504,tt0110363,en,Little Big League,1.960563,6
41653,tt0107349,sv,Kådisbellan,1.764582,6.2
53185,tt0111709,en,Wide Eyed and Legless,0.00015,0
95743,tt0109828,en,Foreign Student,0.002789,0
23637,tt0107225,en,Io speriamo che me la cavo,3.456868,7.2
17600,tt0111252,en,Spanking the Monkey,2.799575,5.3
10897,tt0110366,en,The Little Rascals,6.707109,6.3
349394,tt0106878,en,À la mode,8.20E-05,0
21352,tt0109120,en,Andre,3.139316,5
68806,tt0108059,it,La scorta,0.046196,5
37345,tt0110892,en,Princess Caraboo,1.943323,4.4
32562,tt0112651,en,The Celluloid Closet,6.784687,7
47507,tt0107642,en,Métisse,1.040873,6.8
25403,tt0109382,it,Caro diario,2.904734,6.9
124304,tt0106678,en,De eso no se habla,1.213481,6
9066,tt0112572,en,The Brady Bunch Movie,4.233092,5.9
771,tt0099785,en,Home Alone,0.702543,7.1
251,tt0099653,en,Ghost,11.945397,6.9
812,tt0103639,en,Aladdin,16.357419,7.4
280,tt0103064,en,Terminator 2: Judgment Day,22.661695,7.7
581,tt0099348,en,Dances with Wolves,11.654349,7.6
80350,tt0114706,en,Tough and Deadly,0.426887,6.3
268,tt0096895,en,Batman,19.10673,7
274,tt0102926,en,The Silence of the Lambs,4.307222,8.1
408,tt0029583,en,Snow White and the Seven Dwarfs,16.263878,6.9
10020,tt0101414,en,Beauty and the Beast,23.433511,7.5
10895,tt0032910,en,Pinocchio,14.202284,6.9
114,tt0100405,en,Pretty Woman,13.348451,7
41043,tt0110719,ru,Окно в Париж,0.345748,6
576,tt0065214,en,The Wild Bunch,11.722424,7.7
15477,tt0110395,en,Love and a .45,3.40523,5.5
59146,tt0111752,en,The Wooden Man's Bride,0.088451,6.5
124472,tt0109934,en,A Great Day in Harlem,0.076352,7
30528,tt0112606,en,Bye Bye Love,2.47308,6.1
7300,tt0117247,en,One Fine Day,7.009946,6.1
10824,tt0112625,en,Candyman: Farewell to the Flesh,4.983552,5
261246,tt0106537,en,Century,1.461029,5
275,tt0116282,en,Fargo,12.61469,7.7
25059,tt0116552,en,Homeward Bound II: Lost in San Francisco,14.657754,6
11827,tt0082509,en,Heavy Metal,7.640073,6.3
8766,tt0116514,en,Hellraiser: Bloodline,5.263187,4.9
23570,tt0117283,en,The Pallbearer,8.174116,4.6
47333,tt0116684,en,Jane Eyre,2.420301,7.1
54850,tt0110374,en,Loaded,0.618066,4
51242,tt0070506,it,Pane e cioccolata,1.306628,7.1
10112,tt0065421,en,The Aristocats,9.834047,7.1
4307,tt0113083,es,La flor de mi secreto,2.286788,6.9
46029,tt0118001,en,Two Much,1.620174,5.1
32308,tt0116165,en,Ed,5.174212,3.6
88893,tt0102855,de,Schrei aus Stein,0.736081,7.5
52873,tt0107471,fr,Ma saison préférée,0.516924,6.4
123505,tt0113839,en,A Modern Affair,0.173207,5
340210,tt0112712,en,Condition Red,0.793932,4.7
44281,tt0090665,en,Asfour Stah,1.983301,7.4
28121,tt0117891,en,A Thin Line Between Love and Hate,2.256747,5.7
12520,tt0113613,en,The Last Supper,4.619915,6.5
1592,tt0117381,en,Primal Fear,10.326213,7.4
166901,tt0114305,en,Rude,0.065827,6
36447,tt0115837,en,Carried Away,1.67218,5.4
19042,tt0115509,en,All Dogs Go to Heaven 2,5.028897,5
38884,tt0114671,en,Land and Freedom,6.144235,7
47449,tt0112844,en,Denise Calls Up,0.466476,6.6
36259,tt0114658,en,Theodore Rex,2.583686,3.6
41852,tt0116275,en,A Family Thing,6.207993,5.6
40926,tt0113122,en,Frisk,0.319215,3
9099,tt0117608,en,Sgt. Bilko,5.70904,5.5
2021,tt0113448,en,Jack & Sarah,1.523446,5.1
61752,tt0116414,en,Girl 6,4.405169,5.7
10988,tt0116095,en,Diabolique,4.530079,5.4
11479,tt0111543,fr,Un indien dans la ville,4.728163,6
398959,tt0117517,de,Roula - Dunkle Geheimnisse,0.149157,5
287305,tt0117312,de,Peanuts – Die Bank zahlt alles,0.066123,4
339428,tt0116485,de,Happy Weekend,0.002229,0
12652,tt0113947,fr,Nelly & Monsieur Arnaud,1.784647,7.1
10684,tt0115956,en,Courage Under Fire,11.595316,6.2
954,tt0117060,en,Mission: Impossible,15.793477,6.7
68445,tt0109028,de,Á köldum klaka,0.494977,7.7
18989,tt0117071,en,Moll Flanders,2.337263,6.2
10801,tt0117788,de,Das Superweib,0.821299,5.3
54285,tt0112257,ko,삼공일 삼공이,0.396626,6.2
8840,tt0116136,en,DragonHeart,23.63659,6.4
278978,tt0118026,de,Und keiner weint mir nach,0.439989,0
124625,tt0117117,de,My Mother's Courage,0.622885,0
11107,tt0116168,en,Eddie,3.09233,5.4
16417,tt0111787,en,Yankee Zulu,1.558066,6
70934,tt0112509,en,Billy's Holiday,0.002444,0
10363,tt0054189,fr,Plein soleil,3.804493,7.3
161070,tt0115591,en,August,0.987434,5.3
10539,tt0116683,en,James and the Giant Peach,13.217623,6.2
10543,tt0116287,en,Fear,6.954926,6.1
18414,tt0116768,en,Kids in the Hall: Brain Candy,2.299851,5.9
47502,tt0116269,en,Faithful,1.296862,4.8
11902,tt0114787,sr,Podzemlje,14.587894,7.5
27098,tt0113720,sv,Lust och fägring stor,3.582047,6.1
25087,tt0112536,en,Bloodsport II,3.085207,5.2
5801,tt0048473,bn,পথের পাঁচালী,3.900709,7.9
896,tt0052572,bn,অপুর সংসার,2.381806,8.2
3065,tt0117128,en,Mystery Science Theater 3000: The Movie,2.985163,7
318177,tt0114616,en,Tarantella,0.001662,0
2300,tt0117705,en,Space Jam,11.054251,6.5
8069,tt0062711,en,Barbarella,14.304205,5.7
288173,tt0110061,en,Hostile Intentions,0.062388,8
187851,tt0140614,en,They Bite,0.466991,5.5
27768,tt0108181,en,Some Folks Call It a Sling Blade,0.459376,7.5
221917,tt0114307,en,The Run of the Country,0.117662,8
8072,tt0058898,fr,"Alphaville, une étrange aventure de Lemmy Caution",4.658149,6.8
35797,tt0082206,fr,Coup de torchon,2.272213,6.8
88030,tt0111430,en,Tigrero: A Film That Was Never Made,0.18343,7.5
185191,tt0107727,en,L'oeil de Vichy,0.004117,0
83857,tt0081759,en,Windows,0.400023,5.8
33245,tt0113443,en,It's My Party,2.791667,6.2
124460,tt0109491,en,Country Life,0.487357,8
27281,tt0114048,en,Operation Dumbo Drop,4.357971,4.7
105045,tt0111613,de,Das Versprechen,0.122178,5
40001,tt0117104,en,Mrs. Winterbourne,9.1861,5.5
29621,tt0117688,en,Solo,1.899069,3.9
117730,tt0109751,he,Etz Hadomim Tafus,0.71066,6.5
20762,tt0117774,en,The Substitute,10.68537,5.8
37144,tt0114736,en,True Crime,1.217249,5.1
48260,tt0112604,en,Butterfly Kiss,0.877853,7.4
12656,tt0116289,en,Feeling Minnesota,10.298582,5.5
38867,tt0109593,en,Delta of Venus,1.099187,3.3
277270,tt0103095,en,To Cross the Rubicon,0.006854,0
25969,tt0112368,en,Angus,2.25008,6.8
44103,tt0104046,nl,Daens,0.755047,6.7
753,tt0062952,en,Faces,7.918418,7.1
43634,tt0115742,en,Boys,1.579153,5.3
9103,tt0117420,en,The Quest,7.941972,5.3
90214,tt0115951,en,Cosi,0.947007,7.1
29649,tt0117784,en,Sunset Park,1.231692,5.1
10990,tt0117107,en,Mulholland Falls,5.79463,6.2
8866,tt0117979,en,The Truth About Cats & Dogs,5.121203,5.7
12233,tt0095776,en,Oliver & Company,10.813579,6.5
23449,tt0115851,en,Celtic Pride,1.940747,4.9
36355,tt0116322,en,Flipper,4.557006,5.3
37667,tt0109374,en,Captives,1.926109,6
90148,tt0110712,en,Of Love and Shadows,0.709209,4.4
922,tt0112817,en,Dead Man,6.505272,7.2
11876,tt0113362,en,Le Hussard sur le toit,1.690768,6.7
52633,tt0073778,en,Switchblade Sisters,6.035166,6.6
62364,tt0112546,es,Boca a boca,1.133409,5.5
11687,tt0108500,fr,Les visiteurs,7.326169,7.1
9304,tt0117108,en,Multiplicity,8.768806,5.5
73183,tt0113270,en,"The Haunted World of Edward D. Wood, Jr.",0.037443,10
131232,tt0333373,en,Due Amici,0.003949,0
9100,tt0115963,en,The Craft,12.860385,6.3
20759,tt0116448,en,The Great White Hype,3.321765,5.1
46063,tt0116827,en,Last Dance,1.196686,5.6
365371,tt0114894,en,War Stories Our Mother Never Told Us,0.005625,0
32513,tt0112701,en,Cold Comfort Farm,1.92386,7
40651,tt0113429,en,"Institute Benjamenta, or This Dream People Call Human Life",0.543042,7.7
36915,tt0116508,en,Heaven's Prisoners,9.264679,5
40507,tt0117260,en,Original Gangstas,0.343579,5.5
9802,tt0117500,en,The Rock,13.249824,6.9
25697,tt0116405,en,Getting Away with Murder,0.746662,5.5
21588,tt0109592,it,Dellamorte Dellamore,6.247819,7
664,tt0117998,en,Twister,8.739144,6.1
11867,tt0115624,en,Barb Wire,5.877599,3.9
47119,tt0113145,fr,Le garçu,0.125882,5
314352,tt0116559,de,Honigmond,0.652621,0
9323,tt0113568,ja,GHOST IN THE SHELL,10.686166,7.8
10280,tt0117894,en,Thinner,4.856229,5.5
10535,tt0117723,en,Spy Hard,8.202057,4.9
124613,tt0112586,en,Brothers in Trouble,0.594716,0
532,tt0112691,en,A Close Shave,6.796858,7.5
26744,tt0040366,en,Force of Evil,4.386329,6.6
16299,tt0117768,en,The Stupids,1.751457,4.2
10547,tt0115571,en,The Arrival,6.497591,6.1
245268,tt0031612,en,The Man from Down Under,0.068254,0
935,tt0057012,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9.80398,8
55613,tt0103926,en,Careful,0.160571,7.8
215107,tt0105737,en,Vermont Is for Lovers,0.75,0
41007,tt0113849,en,A Month by the Lake,0.851078,7.2
35645,tt0113188,en,Gold Diggers: The Secret of Bear Mountain,5.508101,5.8
110465,tt0042644,en,Kim,1.048075,7
255546,tt0109381,pt,Carmen Miranda: Bananas Is My Business,0.146287,10
40751,tt0109688,zh,東邪西毒,5.215992,7.1
275096,tt0104606,en,Khomreh,0.401531,8
85778,tt0110480,en,Maya Lin: A Strong Clear Vision,0.001608,0
11101,tt0108211,de,Stalingrad,7.667284,7.4
9826,tt0117331,en,The Phantom,8.079541,4.7
9879,tt0117765,en,Striptease,11.341502,4.4
63564,tt0116833,en,The Last of the High Kings,1.427756,5.7
22621,tt0113280,en,Heavy,0.889498,7.7
7095,tt0116669,en,Jack,6.287245,5.9
26890,tt0116594,en,I Shot Andy Warhol,2.771201,6.1
46732,tt0113211,en,The Grass Harp,0.365418,6.1
124633,tt0114494,sr,Tuđa Amerika,0.099602,0
202425,tt0094265,fr,La vie est belle,0.514363,6.5
196940,tt0105201,en,Quartier Mozart,0.011938,5
77771,tt0070820,wo,Touki-Bouki,0.043903,7.3
181083,tt0084898,fr,Wend Kuuni,0.049573,5
41225,tt0063715,fr,Histoires extraordinaires,1.794298,5.5
188589,tt0109191,en,Babyfever,0.001687,0
87190,tt0114122,en,Pharaoh's  Army,0.837911,6.3
627,tt0117951,en,Trainspotting,19.348466,7.8
32872,tt0118523,en,Til There Was You,2.700061,3.9
602,tt0116629,en,Independence Day,17.634197,6.7
14553,tt0117737,en,Stealing Beauty,6.418805,6.6
9566,tt0116277,en,The Fan,12.202063,5.7
10545,tt0116583,en,The Hunchback of Notre Dame,13.553999,6.8
9894,tt0115798,en,The Cable Guy,7.586577,5.7
11543,tt0116778,en,Kingpin,11.633347,6.7
9268,tt0116213,en,Eraser,6.919314,5.6
52059,tt0113147,en,The Gate of Heavenly Peace,0.10705,6.7
9327,tt0117218,en,The Nutty Professor,9.651581,5.4
123763,tt0100990,es,"Yo, la peor de todas",0.202495,6.8
81949,tt0111546,ro,Un été inoubliable,0.826372,7.2
42005,tt0093199,en,"Hol volt, hol nem volt",0.043125,0
124306,tt0106810,en,En compagnie d'Antonin Artaud,0.000308,8
183955,tt0111180,en,Sibak,0.05956,7
44535,tt0111237,en,Somebody to Love,0.970688,5.1
44495,tt0072362,en,A Very Natural Thing,0.147662,6.3
78285,tt0103207,fr,La vieille qui marchait dans la mer,0.573423,0
11228,tt0116040,en,Daylight,11.995799,5.8
10779,tt0116365,en,The Frighteners,12.09096,6.7
26748,tt0116905,en,Lone Star,9.069963,6.9
38223,tt0116493,en,Harriet the Spy,4.086563,5.7
9294,tt0117333,en,Phenomenon,5.575992,6.2
49963,tt0118113,en,Walking and Talking,0.913281,6.6
11363,tt0117628,en,She's the One,10.827266,5.7
1645,tt0117913,en,A Time to Kill,13.309013,7
31546,tt0115530,en,American Buffalo,7.031279,6.2
77056,tt0114266,fr,Les Rendez-vous de Paris,0.227128,6.5
36344,tt0115493,en,Alaska,2.318141,5.2
18550,tt0116320,en,Fled,3.906949,5.2
11511,tt0116756,en,Kazaam,8.962892,3.6
172198,tt0109356,hu,Bűvös vadász,0.091984,6
34170,tt0116823,en,Larger Than Life,3.521921,5.4
281085,tt0112568,en,A Boy Called Hate,1.56604,6
109478,tt0114170,en,Power 98,0.926867,4
124645,tt0117999,en,Two Deaths,0.145092,7
12606,tt0118073,en,A Very Brady Sequel,9.898696,5.8
69895,tt0108220,en,Stefano Quantestorie,0.036699,6
35206,tt0049521,fr,La mort en ce jardin,1.116063,7.4
151489,tt0104403,cy,Hedd Wyn,0.270432,6.5
4837,tt0061495,fr,La Collectionneuse,1.683348,6.5
12632,tt0110246,de,Kaspar Hauser,0.000578,6.3
9098,tt0116164,de,Echte Kerle,1.165202,5.2
282919,tt0112865,de,Diebinnen,0.106345,4
124614,tt0112716,en,O Convento,1.606957,6.5
18975,tt0115472,en,The Adventures of Pinocchio,7.523528,5
11962,tt0116707,en,Joe's Apartment,9.490858,5
2925,tt0116313,en,The First Wives Club,10.177303,6.5
28628,tt0114550,en,Stonewall,0.940228,7.2
3595,tt0117438,en,Ransom,8.772188,6.4
9308,tt0116531,en,High School High,4.220058,5.4
92381,tt0117332,en,Phat Beach,0.879852,5.4
18555,tt0116353,en,Foxfire,3.186891,6.3
12123,tt0115857,en,Chain Reaction,15.874491,5.3
10830,tt0117008,en,Matilda,10.034915,6.9
3573,tt0116191,en,Emma,6.593011,6.7
10546,tt0115986,en,The Crow: City of Angels,6.554679,5.2
18862,tt0116571,en,House Arrest,12.297782,5
31417,tt0053459,fr,Les Yeux sans visage,9.935891,7.5
9431,tt0117826,en,Bordello of Blood,3.450402,5
124619,tt0113695,en,Lotto Land,0.042365,7
297645,tt0108227,en,The Story of Xinghua,0.001652,0
48144,tt0111424,zh,天國逆子,0.076062,7
46986,tt0113080,en,Flirt,1.663948,7.5
144982,tt0115680,en,The Big Squeeze,0.404501,5
47907,tt0117718,en,The Spitfire Grill,1.19589,6.8
10061,tt0116225,en,Escape from L.A.,12.229381,5.6
36266,tt0112767,vi,Xích lô,1.781952,6.8
549,tt0115632,en,Basquiat,4.797674,6.6
10478,tt0117918,en,Tin Cup,6.24966,5.9
66634,tt0104109,en,Dingo,0.124273,6
116690,tt0051980,ja,楢山節考,0.969254,6.4
213917,tt0100840,fr,Un week-end sur deux,0.629807,6
145925,tt0107575,it,Mille bolle blu,0.03537,6
100914,tt0042054,en,Wuya yu maque,0.036478,5
238,tt0068646,en,The Godfather,41.109264,8.5
159,tt0109255,de,Der bewegte Mann,8.593319,6.1
11134,tt0104558,cn,警察故事 III：超級警察,6.751864,6.7
88224,tt0116985,en,Manny & Lo,1.143656,6.3
132641,tt0046468,ja,Tsuma,0.096079,0
42758,tt0114474,en,Small Faces,0.90913,6.4
9303,tt0115736,en,Bound,12.449574,6.9
23945,tt0115836,en,Carpool,3.714049,4.9
37820,tt0101692,en,Death in Brunswick,0.913987,6.1
22479,tt0116745,en,Kansas City,5.130136,6.1
9054,tt0119214,en,Gone Fishin',2.289647,4.7
241058,tt0116934,de,Lover's Knot,0.14315,4
11985,tt0109066,zh,愛情萬歲,1.404588,7.3
10232,tt0075169,de,Schatten der Engel,0.364246,4
59569,tt0113542,en,Killer: A Journal of Murder,0.705136,6.3
410921,tt0110693,en,Nothing to Lose,0.001771,0
38955,tt0106544,cn,超级计划,1.262539,5.8
110513,tt0116418,en,Girls Town,0.635669,5.2
114089,tt0112607,en,Bye-Bye,0.109406,7.7
11015,tt0120004,en,The Relic,7.699967,5.8
9306,tt0116654,en,The Island of Dr. Moreau,12.725343,4.6
12559,tt0116311,en,First Kid,6.510437,5.3
58770,tt0117965,en,The Trigger Effect,9.028947,6.6
124851,tt0114592,en,Sweet Nothing,0.234665,5
3587,tt0115725,en,Bogus,2.523605,5.4
10723,tt0115783,en,Bulletproof,7.859132,5.4
56077,tt0120271,en,Talk of Angels,0.978989,6.8
19004,tt0113596,en,The Land Before Time III: The Time of the Great Giving,6.372442,6.1
101230,tt0109001,nl,6,0.062128,5
253632,tt0094822,fr,Baton Rouge,0.437895,0
10987,tt0113253,en,Halloween: The Curse of Michael Myers,8.768288,5
44705,tt0117991,en,Twelfth Night,4.69668,7
20318,tt0117093,en,Mother Night,6.038784,7.1
43596,tt0024252,de,Liebelei,0.472479,6.3
79782,tt1684935,en,Wenecja,0.14713,7.5
26933,tt0111019,fr,Les Roseaux Sauvages,2.115268,7.4
27854,tt0035896,en,For Whom the Bell Tolls,14.373861,6.1
981,tt0032904,en,The Philadelphia Story,8.888069,7.7
872,tt0045152,en,Singin' in the Rain,11.064858,7.9
2769,tt0043278,en,An American in Paris,5.565203,6.9
13320,tt0050419,en,Funny Face,5.461487,7
164,tt0054698,en,Breakfast at Tiffany's,10.879289,7.6
426,tt0052357,en,Vertigo,18.20822,8
567,tt0047396,en,Rear Window,17.911314,8.2
3078,tt0025316,en,It Happened One Night,6.465257,7.7
13528,tt0036855,en,Gaslight,14.545058,7.2
28288,tt0025164,en,The Gay Divorcee,2.863935,7.2
213,tt0053125,en,North by Northwest,12.410427,7.8
284,tt0053604,en,The Apartment,11.994281,8.1
239,tt0053291,en,Some Like It Hot,11.845107,8
4808,tt0056923,en,Charade,7.098731,7.7
289,tt0034583,en,Casablanca,13.916101,7.9
963,tt0033870,en,The Maltese Falcon,5.782544,7.8
11113,tt0058385,en,My Fair Lady,12.494394,7.4
6620,tt0047437,en,Sabrina,7.359741,7.4
804,tt0046250,en,Roman Holiday,11.954806,7.8
26531,tt0031580,en,The Little Princess,5.640722,7
909,tt0037059,en,Meet Me in St. Louis,7.331511,6.8
630,tt0032138,en,The Wizard of Oz,22.064932,7.4
770,tt0031381,en,Gone with the Wind,14.240357,7.7
31044,tt0084370,en,My Favorite Year,2.923672,7.1
599,tt0043014,en,Sunset Boulevard,11.709777,8.2
15,tt0033467,en,Citizen Kane,15.811921,8
62,tt0062622,en,2001: A Space Odyssey,22.494622,7.9
121357,tt0039428,en,Golden Earrings,0.949155,4.8
705,tt0042192,en,All About Eve,12.06308,8
22490,tt0032143,en,The Women,5.076649,6.4
223,tt0032976,en,Rebecca,8.590813,7.7
25670,tt0032484,en,Foreign Correspondent,9.955445,7
303,tt0038787,en,Notorious,10.135111,7.8
4174,tt0038109,en,Spellbound,5.47596,7.3
8356,tt0050105,en,An Affair to Remember,9.813419,7.1
381,tt0048728,en,To Catch a Thief,5.490505,7.1
20758,tt0042451,en,Father of the Bride,2.469167,6.6
29376,tt0045537,en,The Band Wagon,3.573935,7.1
1859,tt0031725,en,Ninotchka,5.120036,7.3
18299,tt0050658,en,Love in the Afternoon,8.196679,7.3
17281,tt0051658,en,Gigi,10.36311,6.1
64382,tt0052126,it,The Reluctant Debutante,1.954175,6.6
10907,tt0029843,en,The Adventures of Robin Hood,10.685036,7.6
32093,tt0032762,en,The Mark of Zorro,7.431939,7.1
1939,tt0037008,en,Laura,9.884516,7.6
22292,tt0039420,en,The Ghost and Mrs. Muir,3.008607,7.3
3598,tt0029162,en,Lost Horizon,3.166544,6.8
3080,tt0027125,en,Top Hat,7.122093,7.4
198,tt0035446,en,To Be or Not to Be,7.274948,7.7
13562,tt0028010,en,My Man Godfrey,5.480098,7.7
1712,tt0049261,en,Giant,10.864284,7.5
220,tt0048028,en,East of Eden,6.42883,7.5
3529,tt0025878,en,The Thin Man,10.573867,7.4
3085,tt0032599,en,His Girl Friday,9.88321,7.5
